MapX,MapY,DataMapX,DataMapY,OutsiderRing,Bin,AxisPosX,AxisPosY,PosX,PosY,Similar,SizeX,sizeY
3,-32,3,-32,0,1,10.587,-101.568,10.587,-101.568,1,3.529,3.174
4,-32,4,-32,0,1,14.116,-101.568,14.116,-101.568,1,3.529,3.174
5,-32,5,-32,0,1,17.645,-101.568,17.645,-101.568,1,3.529,3.174
6,-32,6,-32,0,1,21.174,-101.568,21.174,-101.568,1,3.529,3.174
7,-32,7,-32,0,1,24.703,-101.568,24.703,-101.568,1,3.529,3.174
8,-32,8,-32,0,1,28.232,-101.568,28.232,-101.568,1,3.529,3.174
9,-32,9,-32,0,1,31.761,-101.568,31.761,-101.568,1,3.529,3.174
10,-32,10,-32,0,1,35.29,-101.568,35.29,-101.568,1,3.529,3.174
11,-32,11,-32,0,1,38.819,-101.568,38.819,-101.568,1,3.529,3.174
12,-32,12,-32,0,1,42.348,-101.568,42.348,-101.568,1,3.529,3.174
13,-32,13,-32,0,1,45.877,-101.568,45.877,-101.568,1,3.529,3.174
14,-32,14,-32,0,1,49.406,-101.568,49.406,-101.568,1,3.529,3.174
-22,-31,-22,-31,0,1,-77.638,-98.394,-77.638,-98.394,1,3.529,3.174
-21,-31,-21,-31,0,1,-74.109,-98.394,-74.109,-98.394,1,3.529,3.174
-20,-31,-20,-31,0,1,-70.58,-98.394,-70.58,-98.394,1,3.529,3.174
-19,-31,-19,-31,0,1,-67.051,-98.394,-67.051,-98.394,1,3.529,3.174
-18,-31,-18,-31,0,1,-63.522,-98.394,-63.522,-98.394,1,3.529,3.174
-17,-31,-17,-31,0,1,-59.993,-98.394,-59.993,-98.394,1,3.529,3.174
-16,-31,-16,-31,0,1,-56.464,-98.394,-56.464,-98.394,1,3.529,3.174
-15,-31,-15,-31,0,1,-52.935,-98.394,-52.935,-98.394,1,3.529,3.174
-14,-31,-14,-31,0,1,-49.406,-98.394,-49.406,-98.394,1,3.529,3.174
-13,-31,-13,-31,0,1,-45.877,-98.394,-45.877,-98.394,1,3.529,3.174
-12,-31,-12,-31,0,1,-42.348,-98.394,-42.348,-98.394,1,3.529,3.174
-11,-31,-11,-31,0,1,-38.819,-98.394,-38.819,-98.394,1,3.529,3.174
-10,-31,-10,-31,0,1,-35.29,-98.394,-35.29,-98.394,1,3.529,3.174
-9,-31,-9,-31,0,1,-31.761,-98.394,-31.761,-98.394,1,3.529,3.174
-8,-31,-8,-31,0,1,-28.232,-98.394,-28.232,-98.394,1,3.529,3.174
-7,-31,-7,-31,0,1,-24.703,-98.394,-24.703,-98.394,1,3.529,3.174
-6,-31,-6,-31,0,1,-21.174,-98.394,-21.174,-98.394,1,3.529,3.174
-5,-31,-5,-31,0,1,-17.645,-98.394,-17.645,-98.394,1,3.529,3.174
-4,-31,-4,-31,0,1,-14.116,-98.394,-14.116,-98.394,1,3.529,3.174
-3,-31,-3,-31,0,1,-10.587,-98.394,-10.587,-98.394,1,3.529,3.174
-2,-31,-2,-31,0,1,-7.058,-98.394,-7.058,-98.394,1,3.529,3.174
-1,-31,-1,-31,0,1,-3.529,-98.394,-3.529,-98.394,1,3.529,3.174
0,-31,0,-31,0,1,0,-98.394,0,-98.394,1,3.529,3.174
1,-31,1,-31,0,1,3.529,-98.394,3.529,-98.394,1,3.529,3.174
2,-31,2,-31,0,1,7.058,-98.394,7.058,-98.394,1,3.529,3.174
3,-31,3,-31,0,1,10.587,-98.394,10.587,-98.394,1,3.529,3.174
4,-31,4,-31,0,1,14.116,-98.394,14.116,-98.394,1,3.529,3.174
5,-31,5,-31,0,1,17.645,-98.394,17.645,-98.394,1,3.529,3.174
6,-31,6,-31,0,1,21.174,-98.394,21.174,-98.394,1,3.529,3.174
7,-31,7,-31,0,1,24.703,-98.394,24.703,-98.394,1,3.529,3.174
8,-31,8,-31,0,1,28.232,-98.394,28.232,-98.394,1,3.529,3.174
9,-31,9,-31,0,1,31.761,-98.394,31.761,-98.394,1,3.529,3.174
10,-31,10,-31,0,1,35.29,-98.394,35.29,-98.394,1,3.529,3.174
11,-31,11,-31,0,1,38.819,-98.394,38.819,-98.394,1,3.529,3.174
12,-31,12,-31,0,1,42.348,-98.394,42.348,-98.394,1,3.529,3.174
13,-31,13,-31,0,1,45.877,-98.394,45.877,-98.394,1,3.529,3.174
14,-31,14,-31,0,1,49.406,-98.394,49.406,-98.394,1,3.529,3.174
-23,-30,-23,-30,0,1,-81.167,-95.22,-81.167,-95.22,1,3.529,3.174
-22,-30,-22,-30,0,1,-77.638,-95.22,-77.638,-95.22,1,3.529,3.174
-21,-30,-21,-30,0,1,-74.109,-95.22,-74.109,-95.22,1,3.529,3.174
-20,-30,-20,-30,0,1,-70.58,-95.22,-70.58,-95.22,1,3.529,3.174
-19,-30,-19,-30,0,1,-67.051,-95.22,-67.051,-95.22,1,3.529,3.174
-18,-30,-18,-30,0,1,-63.522,-95.22,-63.522,-95.22,1,3.529,3.174
-17,-30,-17,-30,0,1,-59.993,-95.22,-59.993,-95.22,1,3.529,3.174
-16,-30,-16,-30,0,1,-56.464,-95.22,-56.464,-95.22,1,3.529,3.174
-15,-30,-15,-30,0,1,-52.935,-95.22,-52.935,-95.22,1,3.529,3.174
-14,-30,-14,-30,0,1,-49.406,-95.22,-49.406,-95.22,1,3.529,3.174
-13,-30,-13,-30,0,1,-45.877,-95.22,-45.877,-95.22,1,3.529,3.174
-12,-30,-12,-30,0,1,-42.348,-95.22,-42.348,-95.22,1,3.529,3.174
-11,-30,-11,-30,0,1,-38.819,-95.22,-38.819,-95.22,1,3.529,3.174
-10,-30,-10,-30,0,1,-35.29,-95.22,-35.29,-95.22,1,3.529,3.174
-9,-30,-9,-30,0,1,-31.761,-95.22,-31.761,-95.22,1,3.529,3.174
-8,-30,-8,-30,0,1,-28.232,-95.22,-28.232,-95.22,1,3.529,3.174
-7,-30,-7,-30,0,1,-24.703,-95.22,-24.703,-95.22,1,3.529,3.174
-6,-30,-6,-30,0,1,-21.174,-95.22,-21.174,-95.22,1,3.529,3.174
-5,-30,-5,-30,0,1,-17.645,-95.22,-17.645,-95.22,1,3.529,3.174
-4,-30,-4,-30,0,1,-14.116,-95.22,-14.116,-95.22,1,3.529,3.174
-3,-30,-3,-30,0,1,-10.587,-95.22,-10.587,-95.22,1,3.529,3.174
-2,-30,-2,-30,0,1,-7.058,-95.22,-7.058,-95.22,1,3.529,3.174
-1,-30,-1,-30,0,1,-3.529,-95.22,-3.529,-95.22,1,3.529,3.174
0,-30,0,-30,0,1,0,-95.22,0,-95.22,1,3.529,3.174
1,-30,1,-30,0,1,3.529,-95.22,3.529,-95.22,1,3.529,3.174
2,-30,2,-30,0,1,7.058,-95.22,7.058,-95.22,1,3.529,3.174
3,-30,3,-30,0,1,10.587,-95.22,10.587,-95.22,1,3.529,3.174
4,-30,4,-30,0,1,14.116,-95.22,14.116,-95.22,1,3.529,3.174
5,-30,5,-30,0,1,17.645,-95.22,17.645,-95.22,1,3.529,3.174
6,-30,6,-30,0,1,21.174,-95.22,21.174,-95.22,1,3.529,3.174
7,-30,7,-30,0,1,24.703,-95.22,24.703,-95.22,1,3.529,3.174
8,-30,8,-30,0,1,28.232,-95.22,28.232,-95.22,1,3.529,3.174
9,-30,9,-30,0,1,31.761,-95.22,31.761,-95.22,1,3.529,3.174
10,-30,10,-30,0,1,35.29,-95.22,35.29,-95.22,1,3.529,3.174
11,-30,11,-30,0,1,38.819,-95.22,38.819,-95.22,1,3.529,3.174
12,-30,12,-30,0,1,42.348,-95.22,42.348,-95.22,1,3.529,3.174
13,-30,13,-30,0,1,45.877,-95.22,45.877,-95.22,1,3.529,3.174
14,-30,14,-30,0,1,49.406,-95.22,49.406,-95.22,1,3.529,3.174
-23,-29,-23,-29,0,1,-81.167,-92.046,-81.167,-92.046,1,3.529,3.174
-22,-29,-22,-29,0,1,-77.638,-92.046,-77.638,-92.046,1,3.529,3.174
-21,-29,-21,-29,0,1,-74.109,-92.046,-74.109,-92.046,1,3.529,3.174
-20,-29,-20,-29,0,1,-70.58,-92.046,-70.58,-92.046,1,3.529,3.174
-19,-29,-19,-29,0,1,-67.051,-92.046,-67.051,-92.046,1,3.529,3.174
-18,-29,-18,-29,0,1,-63.522,-92.046,-63.522,-92.046,1,3.529,3.174
-17,-29,-17,-29,0,1,-59.993,-92.046,-59.993,-92.046,1,3.529,3.174
-16,-29,-16,-29,0,1,-56.464,-92.046,-56.464,-92.046,1,3.529,3.174
-15,-29,-15,-29,0,1,-52.935,-92.046,-52.935,-92.046,1,3.529,3.174
-14,-29,-14,-29,0,1,-49.406,-92.046,-49.406,-92.046,1,3.529,3.174
-13,-29,-13,-29,0,1,-45.877,-92.046,-45.877,-92.046,1,3.529,3.174
-12,-29,-12,-29,0,1,-42.348,-92.046,-42.348,-92.046,1,3.529,3.174
-11,-29,-11,-29,0,1,-38.819,-92.046,-38.819,-92.046,1,3.529,3.174
-10,-29,-10,-29,0,1,-35.29,-92.046,-35.29,-92.046,1,3.529,3.174
-9,-29,-9,-29,0,1,-31.761,-92.046,-31.761,-92.046,1,3.529,3.174
-8,-29,-8,-29,0,1,-28.232,-92.046,-28.232,-92.046,1,3.529,3.174
-7,-29,-7,-29,0,1,-24.703,-92.046,-24.703,-92.046,1,3.529,3.174
-6,-29,-6,-29,0,1,-21.174,-92.046,-21.174,-92.046,1,3.529,3.174
-5,-29,-5,-29,0,1,-17.645,-92.046,-17.645,-92.046,1,3.529,3.174
-4,-29,-4,-29,0,1,-14.116,-92.046,-14.116,-92.046,1,3.529,3.174
-3,-29,-3,-29,0,1,-10.587,-92.046,-10.587,-92.046,1,3.529,3.174
-2,-29,-2,-29,0,1,-7.058,-92.046,-7.058,-92.046,1,3.529,3.174
-1,-29,-1,-29,0,1,-3.529,-92.046,-3.529,-92.046,1,3.529,3.174
0,-29,0,-29,0,1,0,-92.046,0,-92.046,1,3.529,3.174
1,-29,1,-29,0,1,3.529,-92.046,3.529,-92.046,1,3.529,3.174
2,-29,2,-29,0,1,7.058,-92.046,7.058,-92.046,1,3.529,3.174
3,-29,3,-29,0,1,10.587,-92.046,10.587,-92.046,1,3.529,3.174
4,-29,4,-29,0,1,14.116,-92.046,14.116,-92.046,1,3.529,3.174
5,-29,5,-29,0,1,17.645,-92.046,17.645,-92.046,1,3.529,3.174
6,-29,6,-29,0,1,21.174,-92.046,21.174,-92.046,1,3.529,3.174
7,-29,7,-29,0,1,24.703,-92.046,24.703,-92.046,1,3.529,3.174
8,-29,8,-29,0,1,28.232,-92.046,28.232,-92.046,1,3.529,3.174
9,-29,9,-29,0,1,31.761,-92.046,31.761,-92.046,1,3.529,3.174
10,-29,10,-29,0,1,35.29,-92.046,35.29,-92.046,1,3.529,3.174
11,-29,11,-29,0,1,38.819,-92.046,38.819,-92.046,1,3.529,3.174
12,-29,12,-29,0,1,42.348,-92.046,42.348,-92.046,1,3.529,3.174
13,-29,13,-29,0,1,45.877,-92.046,45.877,-92.046,1,3.529,3.174
14,-29,14,-29,0,1,49.406,-92.046,49.406,-92.046,1,3.529,3.174
15,-29,15,-29,0,1,52.935,-92.046,52.935,-92.046,1,3.529,3.174
-23,-28,-23,-28,0,1,-81.167,-88.872,-81.167,-88.872,1,3.529,3.174
-22,-28,-22,-28,0,1,-77.638,-88.872,-77.638,-88.872,1,3.529,3.174
-21,-28,-21,-28,0,1,-74.109,-88.872,-74.109,-88.872,1,3.529,3.174
-20,-28,-20,-28,0,1,-70.58,-88.872,-70.58,-88.872,1,3.529,3.174
-19,-28,-19,-28,0,1,-67.051,-88.872,-67.051,-88.872,1,3.529,3.174
-18,-28,-18,-28,0,1,-63.522,-88.872,-63.522,-88.872,1,3.529,3.174
-17,-28,-17,-28,0,1,-59.993,-88.872,-59.993,-88.872,1,3.529,3.174
-16,-28,-16,-28,0,1,-56.464,-88.872,-56.464,-88.872,1,3.529,3.174
-15,-28,-15,-28,0,1,-52.935,-88.872,-52.935,-88.872,1,3.529,3.174
-14,-28,-14,-28,0,1,-49.406,-88.872,-49.406,-88.872,1,3.529,3.174
-13,-28,-13,-28,0,1,-45.877,-88.872,-45.877,-88.872,1,3.529,3.174
-12,-28,-12,-28,0,1,-42.348,-88.872,-42.348,-88.872,1,3.529,3.174
-11,-28,-11,-28,0,1,-38.819,-88.872,-38.819,-88.872,1,3.529,3.174
-10,-28,-10,-28,0,1,-35.29,-88.872,-35.29,-88.872,1,3.529,3.174
-9,-28,-9,-28,0,1,-31.761,-88.872,-31.761,-88.872,1,3.529,3.174
-8,-28,-8,-28,0,1,-28.232,-88.872,-28.232,-88.872,1,3.529,3.174
-7,-28,-7,-28,0,1,-24.703,-88.872,-24.703,-88.872,1,3.529,3.174
-6,-28,-6,-28,0,1,-21.174,-88.872,-21.174,-88.872,1,3.529,3.174
-5,-28,-5,-28,0,1,-17.645,-88.872,-17.645,-88.872,1,3.529,3.174
-4,-28,-4,-28,0,1,-14.116,-88.872,-14.116,-88.872,1,3.529,3.174
-3,-28,-3,-28,0,1,-10.587,-88.872,-10.587,-88.872,1,3.529,3.174
-2,-28,-2,-28,0,1,-7.058,-88.872,-7.058,-88.872,1,3.529,3.174
-1,-28,-1,-28,0,1,-3.529,-88.872,-3.529,-88.872,1,3.529,3.174
0,-28,0,-28,0,1,0,-88.872,0,-88.872,1,3.529,3.174
1,-28,1,-28,0,1,3.529,-88.872,3.529,-88.872,1,3.529,3.174
2,-28,2,-28,0,1,7.058,-88.872,7.058,-88.872,1,3.529,3.174
3,-28,3,-28,0,1,10.587,-88.872,10.587,-88.872,1,3.529,3.174
4,-28,4,-28,0,1,14.116,-88.872,14.116,-88.872,1,3.529,3.174
5,-28,5,-28,0,1,17.645,-88.872,17.645,-88.872,1,3.529,3.174
6,-28,6,-28,0,1,21.174,-88.872,21.174,-88.872,1,3.529,3.174
7,-28,7,-28,0,1,24.703,-88.872,24.703,-88.872,1,3.529,3.174
8,-28,8,-28,0,1,28.232,-88.872,28.232,-88.872,1,3.529,3.174
9,-28,9,-28,0,1,31.761,-88.872,31.761,-88.872,1,3.529,3.174
10,-28,10,-28,0,1,35.29,-88.872,35.29,-88.872,1,3.529,3.174
11,-28,11,-28,0,1,38.819,-88.872,38.819,-88.872,1,3.529,3.174
12,-28,12,-28,0,1,42.348,-88.872,42.348,-88.872,1,3.529,3.174
13,-28,13,-28,0,1,45.877,-88.872,45.877,-88.872,1,3.529,3.174
14,-28,14,-28,0,1,49.406,-88.872,49.406,-88.872,1,3.529,3.174
15,-28,15,-28,0,1,52.935,-88.872,52.935,-88.872,1,3.529,3.174
-23,-27,-23,-27,0,1,-81.167,-85.698,-81.167,-85.698,1,3.529,3.174
-22,-27,-22,-27,0,1,-77.638,-85.698,-77.638,-85.698,1,3.529,3.174
-21,-27,-21,-27,0,1,-74.109,-85.698,-74.109,-85.698,1,3.529,3.174
-20,-27,-20,-27,0,1,-70.58,-85.698,-70.58,-85.698,1,3.529,3.174
-19,-27,-19,-27,0,1,-67.051,-85.698,-67.051,-85.698,1,3.529,3.174
-18,-27,-18,-27,0,1,-63.522,-85.698,-63.522,-85.698,1,3.529,3.174
-17,-27,-17,-27,0,1,-59.993,-85.698,-59.993,-85.698,1,3.529,3.174
-16,-27,-16,-27,0,1,-56.464,-85.698,-56.464,-85.698,1,3.529,3.174
-15,-27,-15,-27,0,1,-52.935,-85.698,-52.935,-85.698,1,3.529,3.174
-14,-27,-14,-27,0,1,-49.406,-85.698,-49.406,-85.698,1,3.529,3.174
-13,-27,-13,-27,0,1,-45.877,-85.698,-45.877,-85.698,1,3.529,3.174
-12,-27,-12,-27,0,1,-42.348,-85.698,-42.348,-85.698,1,3.529,3.174
-11,-27,-11,-27,0,1,-38.819,-85.698,-38.819,-85.698,1,3.529,3.174
-10,-27,-10,-27,0,1,-35.29,-85.698,-35.29,-85.698,1,3.529,3.174
-9,-27,-9,-27,0,1,-31.761,-85.698,-31.761,-85.698,1,3.529,3.174
-8,-27,-8,-27,0,1,-28.232,-85.698,-28.232,-85.698,1,3.529,3.174
-7,-27,-7,-27,0,1,-24.703,-85.698,-24.703,-85.698,1,3.529,3.174
-6,-27,-6,-27,0,1,-21.174,-85.698,-21.174,-85.698,1,3.529,3.174
-5,-27,-5,-27,0,1,-17.645,-85.698,-17.645,-85.698,1,3.529,3.174
-4,-27,-4,-27,0,1,-14.116,-85.698,-14.116,-85.698,1,3.529,3.174
-3,-27,-3,-27,0,1,-10.587,-85.698,-10.587,-85.698,1,3.529,3.174
-2,-27,-2,-27,0,1,-7.058,-85.698,-7.058,-85.698,1,3.529,3.174
-1,-27,-1,-27,0,1,-3.529,-85.698,-3.529,-85.698,1,3.529,3.174
0,-27,0,-27,0,1,0,-85.698,0,-85.698,1,3.529,3.174
1,-27,1,-27,0,1,3.529,-85.698,3.529,-85.698,1,3.529,3.174
2,-27,2,-27,0,1,7.058,-85.698,7.058,-85.698,1,3.529,3.174
3,-27,3,-27,0,1,10.587,-85.698,10.587,-85.698,1,3.529,3.174
4,-27,4,-27,0,1,14.116,-85.698,14.116,-85.698,1,3.529,3.174
5,-27,5,-27,0,1,17.645,-85.698,17.645,-85.698,1,3.529,3.174
6,-27,6,-27,0,1,21.174,-85.698,21.174,-85.698,1,3.529,3.174
7,-27,7,-27,0,1,24.703,-85.698,24.703,-85.698,1,3.529,3.174
8,-27,8,-27,0,1,28.232,-85.698,28.232,-85.698,1,3.529,3.174
9,-27,9,-27,0,1,31.761,-85.698,31.761,-85.698,1,3.529,3.174
10,-27,10,-27,0,1,35.29,-85.698,35.29,-85.698,1,3.529,3.174
11,-27,11,-27,0,1,38.819,-85.698,38.819,-85.698,1,3.529,3.174
12,-27,12,-27,0,1,42.348,-85.698,42.348,-85.698,1,3.529,3.174
13,-27,13,-27,0,1,45.877,-85.698,45.877,-85.698,1,3.529,3.174
14,-27,14,-27,0,1,49.406,-85.698,49.406,-85.698,1,3.529,3.174
15,-27,15,-27,0,1,52.935,-85.698,52.935,-85.698,1,3.529,3.174
-23,-26,-23,-26,0,1,-81.167,-82.524,-81.167,-82.524,1,3.529,3.174
-22,-26,-22,-26,0,1,-77.638,-82.524,-77.638,-82.524,1,3.529,3.174
-21,-26,-21,-26,0,1,-74.109,-82.524,-74.109,-82.524,1,3.529,3.174
-20,-26,-20,-26,0,1,-70.58,-82.524,-70.58,-82.524,1,3.529,3.174
-19,-26,-19,-26,0,1,-67.051,-82.524,-67.051,-82.524,1,3.529,3.174
-18,-26,-18,-26,0,1,-63.522,-82.524,-63.522,-82.524,1,3.529,3.174
-17,-26,-17,-26,0,1,-59.993,-82.524,-59.993,-82.524,1,3.529,3.174
-16,-26,-16,-26,0,1,-56.464,-82.524,-56.464,-82.524,1,3.529,3.174
-15,-26,-15,-26,0,1,-52.935,-82.524,-52.935,-82.524,1,3.529,3.174
-14,-26,-14,-26,0,1,-49.406,-82.524,-49.406,-82.524,1,3.529,3.174
-13,-26,-13,-26,0,1,-45.877,-82.524,-45.877,-82.524,1,3.529,3.174
-12,-26,-12,-26,0,1,-42.348,-82.524,-42.348,-82.524,1,3.529,3.174
-11,-26,-11,-26,0,1,-38.819,-82.524,-38.819,-82.524,1,3.529,3.174
-10,-26,-10,-26,0,1,-35.29,-82.524,-35.29,-82.524,1,3.529,3.174
-9,-26,-9,-26,0,1,-31.761,-82.524,-31.761,-82.524,1,3.529,3.174
-8,-26,-8,-26,0,1,-28.232,-82.524,-28.232,-82.524,1,3.529,3.174
-7,-26,-7,-26,0,1,-24.703,-82.524,-24.703,-82.524,1,3.529,3.174
-6,-26,-6,-26,0,1,-21.174,-82.524,-21.174,-82.524,1,3.529,3.174
-5,-26,-5,-26,0,1,-17.645,-82.524,-17.645,-82.524,1,3.529,3.174
-4,-26,-4,-26,0,1,-14.116,-82.524,-14.116,-82.524,1,3.529,3.174
-3,-26,-3,-26,0,1,-10.587,-82.524,-10.587,-82.524,1,3.529,3.174
-2,-26,-2,-26,0,1,-7.058,-82.524,-7.058,-82.524,1,3.529,3.174
-1,-26,-1,-26,0,1,-3.529,-82.524,-3.529,-82.524,1,3.529,3.174
0,-26,0,-26,0,1,0,-82.524,0,-82.524,1,3.529,3.174
1,-26,1,-26,0,1,3.529,-82.524,3.529,-82.524,1,3.529,3.174
2,-26,2,-26,0,1,7.058,-82.524,7.058,-82.524,1,3.529,3.174
3,-26,3,-26,0,1,10.587,-82.524,10.587,-82.524,1,3.529,3.174
4,-26,4,-26,0,1,14.116,-82.524,14.116,-82.524,1,3.529,3.174
5,-26,5,-26,0,1,17.645,-82.524,17.645,-82.524,1,3.529,3.174
6,-26,6,-26,0,1,21.174,-82.524,21.174,-82.524,1,3.529,3.174
7,-26,7,-26,0,1,24.703,-82.524,24.703,-82.524,1,3.529,3.174
8,-26,8,-26,0,1,28.232,-82.524,28.232,-82.524,1,3.529,3.174
9,-26,9,-26,0,1,31.761,-82.524,31.761,-82.524,1,3.529,3.174
10,-26,10,-26,0,1,35.29,-82.524,35.29,-82.524,1,3.529,3.174
11,-26,11,-26,0,1,38.819,-82.524,38.819,-82.524,1,3.529,3.174
12,-26,12,-26,0,1,42.348,-82.524,42.348,-82.524,1,3.529,3.174
13,-26,13,-26,0,1,45.877,-82.524,45.877,-82.524,1,3.529,3.174
14,-26,14,-26,0,1,49.406,-82.524,49.406,-82.524,1,3.529,3.174
15,-26,15,-26,0,1,52.935,-82.524,52.935,-82.524,1,3.529,3.174
-23,-25,-23,-25,0,1,-81.167,-79.35,-81.167,-79.35,1,3.529,3.174
-22,-25,-22,-25,0,1,-77.638,-79.35,-77.638,-79.35,1,3.529,3.174
-21,-25,-21,-25,0,1,-74.109,-79.35,-74.109,-79.35,1,3.529,3.174
-20,-25,-20,-25,0,1,-70.58,-79.35,-70.58,-79.35,1,3.529,3.174
-19,-25,-19,-25,0,1,-67.051,-79.35,-67.051,-79.35,1,3.529,3.174
-18,-25,-18,-25,0,1,-63.522,-79.35,-63.522,-79.35,1,3.529,3.174
-17,-25,-17,-25,0,1,-59.993,-79.35,-59.993,-79.35,1,3.529,3.174
-16,-25,-16,-25,0,1,-56.464,-79.35,-56.464,-79.35,1,3.529,3.174
-15,-25,-15,-25,0,1,-52.935,-79.35,-52.935,-79.35,1,3.529,3.174
-14,-25,-14,-25,0,1,-49.406,-79.35,-49.406,-79.35,1,3.529,3.174
-13,-25,-13,-25,0,1,-45.877,-79.35,-45.877,-79.35,1,3.529,3.174
-12,-25,-12,-25,0,1,-42.348,-79.35,-42.348,-79.35,1,3.529,3.174
-11,-25,-11,-25,0,1,-38.819,-79.35,-38.819,-79.35,1,3.529,3.174
-10,-25,-10,-25,0,1,-35.29,-79.35,-35.29,-79.35,1,3.529,3.174
-9,-25,-9,-25,0,1,-31.761,-79.35,-31.761,-79.35,1,3.529,3.174
-8,-25,-8,-25,0,1,-28.232,-79.35,-28.232,-79.35,1,3.529,3.174
-7,-25,-7,-25,0,1,-24.703,-79.35,-24.703,-79.35,1,3.529,3.174
-6,-25,-6,-25,0,1,-21.174,-79.35,-21.174,-79.35,1,3.529,3.174
-5,-25,-5,-25,0,1,-17.645,-79.35,-17.645,-79.35,1,3.529,3.174
-4,-25,-4,-25,0,1,-14.116,-79.35,-14.116,-79.35,1,3.529,3.174
-3,-25,-3,-25,0,1,-10.587,-79.35,-10.587,-79.35,1,3.529,3.174
-2,-25,-2,-25,0,1,-7.058,-79.35,-7.058,-79.35,1,3.529,3.174
-1,-25,-1,-25,0,1,-3.529,-79.35,-3.529,-79.35,1,3.529,3.174
0,-25,0,-25,0,1,0,-79.35,0,-79.35,1,3.529,3.174
1,-25,1,-25,0,1,3.529,-79.35,3.529,-79.35,1,3.529,3.174
2,-25,2,-25,0,1,7.058,-79.35,7.058,-79.35,1,3.529,3.174
3,-25,3,-25,0,1,10.587,-79.35,10.587,-79.35,1,3.529,3.174
4,-25,4,-25,0,1,14.116,-79.35,14.116,-79.35,1,3.529,3.174
5,-25,5,-25,0,1,17.645,-79.35,17.645,-79.35,1,3.529,3.174
6,-25,6,-25,0,1,21.174,-79.35,21.174,-79.35,1,3.529,3.174
7,-25,7,-25,0,1,24.703,-79.35,24.703,-79.35,1,3.529,3.174
8,-25,8,-25,0,1,28.232,-79.35,28.232,-79.35,1,3.529,3.174
9,-25,9,-25,0,1,31.761,-79.35,31.761,-79.35,1,3.529,3.174
10,-25,10,-25,0,1,35.29,-79.35,35.29,-79.35,1,3.529,3.174
11,-25,11,-25,0,1,38.819,-79.35,38.819,-79.35,1,3.529,3.174
12,-25,12,-25,0,1,42.348,-79.35,42.348,-79.35,1,3.529,3.174
13,-25,13,-25,0,1,45.877,-79.35,45.877,-79.35,1,3.529,3.174
14,-25,14,-25,0,1,49.406,-79.35,49.406,-79.35,1,3.529,3.174
15,-25,15,-25,0,1,52.935,-79.35,52.935,-79.35,1,3.529,3.174
-23,-24,-23,-24,0,1,-81.167,-76.176,-81.167,-76.176,1,3.529,3.174
-22,-24,-22,-24,0,1,-77.638,-76.176,-77.638,-76.176,1,3.529,3.174
-21,-24,-21,-24,0,1,-74.109,-76.176,-74.109,-76.176,1,3.529,3.174
-20,-24,-20,-24,0,1,-70.58,-76.176,-70.58,-76.176,1,3.529,3.174
-19,-24,-19,-24,0,1,-67.051,-76.176,-67.051,-76.176,1,3.529,3.174
-18,-24,-18,-24,0,1,-63.522,-76.176,-63.522,-76.176,1,3.529,3.174
-17,-24,-17,-24,0,1,-59.993,-76.176,-59.993,-76.176,1,3.529,3.174
-16,-24,-16,-24,0,1,-56.464,-76.176,-56.464,-76.176,1,3.529,3.174
-15,-24,-15,-24,0,1,-52.935,-76.176,-52.935,-76.176,1,3.529,3.174
-14,-24,-14,-24,0,1,-49.406,-76.176,-49.406,-76.176,1,3.529,3.174
-13,-24,-13,-24,0,1,-45.877,-76.176,-45.877,-76.176,1,3.529,3.174
-12,-24,-12,-24,0,1,-42.348,-76.176,-42.348,-76.176,1,3.529,3.174
-11,-24,-11,-24,0,1,-38.819,-76.176,-38.819,-76.176,1,3.529,3.174
-10,-24,-10,-24,0,1,-35.29,-76.176,-35.29,-76.176,1,3.529,3.174
-9,-24,-9,-24,0,1,-31.761,-76.176,-31.761,-76.176,1,3.529,3.174
-8,-24,-8,-24,0,1,-28.232,-76.176,-28.232,-76.176,1,3.529,3.174
-7,-24,-7,-24,0,1,-24.703,-76.176,-24.703,-76.176,1,3.529,3.174
-6,-24,-6,-24,0,1,-21.174,-76.176,-21.174,-76.176,1,3.529,3.174
-5,-24,-5,-24,0,1,-17.645,-76.176,-17.645,-76.176,1,3.529,3.174
-4,-24,-4,-24,0,1,-14.116,-76.176,-14.116,-76.176,1,3.529,3.174
-3,-24,-3,-24,0,1,-10.587,-76.176,-10.587,-76.176,1,3.529,3.174
-2,-24,-2,-24,0,1,-7.058,-76.176,-7.058,-76.176,1,3.529,3.174
-1,-24,-1,-24,0,1,-3.529,-76.176,-3.529,-76.176,1,3.529,3.174
0,-24,0,-24,0,1,0,-76.176,0,-76.176,1,3.529,3.174
1,-24,1,-24,0,1,3.529,-76.176,3.529,-76.176,1,3.529,3.174
2,-24,2,-24,0,1,7.058,-76.176,7.058,-76.176,1,3.529,3.174
3,-24,3,-24,0,1,10.587,-76.176,10.587,-76.176,1,3.529,3.174
4,-24,4,-24,0,1,14.116,-76.176,14.116,-76.176,1,3.529,3.174
5,-24,5,-24,0,1,17.645,-76.176,17.645,-76.176,1,3.529,3.174
6,-24,6,-24,0,1,21.174,-76.176,21.174,-76.176,1,3.529,3.174
7,-24,7,-24,0,1,24.703,-76.176,24.703,-76.176,1,3.529,3.174
8,-24,8,-24,0,1,28.232,-76.176,28.232,-76.176,1,3.529,3.174
9,-24,9,-24,0,1,31.761,-76.176,31.761,-76.176,1,3.529,3.174
